project_id,budget_year,block_no,block_name,role_in_project,block_total_amount
19699,2024,B,公益財団法人テクノエイド協会,モニター調査、専門職によるアドバイス支援、セミナー等による普及啓発,76622773.0
19699,2024,C,株式会社三菱総合研究所,介護ロボット等を活用した大規模効果実証,276340390.0
19699,2024,D,民間企業,事業情報発信のためのホームページ作成,1426569.0
19699,2024,E,民間企業等,①介護機器の安全利用に関する整理・報告・発信／②各種調査の実施／③地域フォーラムの開催,16257390.0
19699,2024,F,民間企業,介護ロボットの導入効果を検証する実証,122960200.0
19701,2024,A,環境省,,1494675000.0
19701,2024,B,福島地方環境事務所,,
19701,2024,C,民間事業者等,除染等業務,1494675000.0
19706,2024,A,各経済産業局 及び沖縄総合事務局,補助事業者選定等,
19706,2024,B,産業支援機関等,地域の中小企業の知財活動支援に資する事業を実施,
19706,2024,C,外注先,,
19706,2024,D,委託先,,
19708,2024,A,民間事業者,,
19717,2024,A,自治体,事業の実施,0.0
19720,2024,A,国立研究開発法人日本医療研究開発機構,委託・補助,10920014000.0
19720,2024,B,株式会社ＪＲ東日本ﾋﾞﾙﾃﾞｨﾝｸﾞほか,審査、評価等関連業務経費,92800000.0
19720,2024,C,国立感染症研究所,研究開発の実施,86942000.0
19720,2024,D,国立大学法人東京大学ほか,研究開発の実施,7878409000.0
19720,2024,E,国立大学法人東京大学ほか,研究開発の実施,2487749000.0
19720,2024,F,補助事業の管理等に係る事務費,補助事業の管理等に係る事務費,379262000.0
19727,2024,A,（国研）新エネルギー・産業技術総合開発機構,交付金執行団体,
19727,2024,B,大学、研究開発機関、民間企業等,事業実施者,
19732,2024,A,直接補助事業者（執行団体）,執行団体として、公募や執行管理等を行う。,0.0
19732,2024,B,間接補助事業者,設備導入や実証事業を行う。,0.0
19739,2024,A,民間事業者,実証事業の事務局業務を実施,
19739,2024,B,プロジェクトチーム,実証事業の実施,
19740,2024,A,株式会社沖航燃ほか,航空機の運航に必要な燃料の供給,5075899000.0
19741,2024,A,株式会社りゅうせきほか,巡視船艇等の運航に必要な燃料の供給,23621561000.0
19752,2024,A,国立研究開発法人日本医療研究開発機構,,
19752,2024,B,民間企業・公益法人等,,
19752,2024,C,民間企業・公益法人等,,
19753,2024,A,民間企業,機体の製造等,
19755,2024,A,独立行政法人日本貿易振興機構,情報提供、相談対応、海外見本市や商談会等による販路拡大、海外ビジネス人材の育成、海外展開に取組む企業のフォローアップ等、輸出・海外進出の実現・発展を支援,0.0
19756,2024,A,独立行政法人日本貿易振興機構,研究所の安定的な業務運営のため、老朽化が深刻な電気設備・空調設備の改修・更新等を実施,0.0
19767,2024,A,（令和６年度執行団体）一般社団法人環境共創イニシアチブ,,0.0
19767,2024,B,民間企業等,,
19767,2024,C,令和７年度概算要求　執行団体,,
19767,2024,D,民間企業等,,
19773,2024,A,国立研究開発法人新エネルギー・産業技術総合開発機構,,
19773,2024,B,民間事業者等,,
19773,2024,C,独立行政法人情報処理推進機構,,
19775,2024,A,国立研究開発法人日本医療研究開発機構,,
19775,2024,B,民間企業,,
19775,2024,C,独立行政法人等,,
19775,2024,D,大学等,,
19780,2024,A,民間企業,試作品を試験評価する上で必要な試験器材の製造、役務等,
19780,2024,B,米国政府,米国発射試験を実施する上で必要な標的機、射場支援等に係る米国の支援,
19788,2024,A,石川県ほか,補助対象事業者,0.0
19795,2024,A,宮城県,,50000.0
19795,2024,B,福島県,,600784000.0
19795,2024,C,福島市,,88000.0
19795,2024,D,郡山市,,60000.0
19795,2024,E,南相馬市,,175000.0
19795,2024,F,北海道,,14025000.0
19795,2024,G,青森県,,579000.0
19795,2024,H,秋田県,,9699000.0
19795,2024,I,山形県,,69152000.0
19795,2024,J,神奈川県,,7817000.0
19795,2024,K,新潟県,,13056000.0
19795,2024,L,愛知県,,16825000.0
19795,2024,M,一般社団法人ふくしま連携復興センター ほか,福島県事業実施,210070000.0
19795,2024,N,特定非営利活動法人北海道ＮＰＯサポートセンター,北海道事業実施,6710000.0
19795,2024,O,社会福祉法人青森県社会福祉協議会,青森県事業実施,530000.0
19795,2024,P,社会福祉法人山形県社会福祉協議会ほか,山形県事業実施,65603000.0
19795,2024,Q,一般社団法人神奈川県臨床心理士会,神奈川県事業実施,7542000.0
19795,2024,R,三条市　ほか,新潟県事業実施,8336000.0
19795,2024,S,特定非営利活動法人レスキューストックヤード,愛知県事業実施,16508000.0
19796,2024,A,一般社団法人 ふくしま連携復興センター,,38675000.0
19796,2024,B,特定非営利活動法人みんぷく,,27785000.0
19796,2024,C,特定非営利活動法人いわて連携復興センター,,34920000.0
19796,2024,D,一般社団法人みやぎ連携復興センター,,22323000.0
19796,2024,E,一般社団法人みちのく復興・地域デザインセンター,,34701000.0
19796,2024,F,東日本大震災支援全国ネットワーク,,9139000.0
19796,2024,G,公益社団法人３．１１メモリアルネットワーク,,4999000.0
19797,2024,A,岩手県,,15482000.0
19797,2024,AA,がんばろう！石巻の会　ほか,石巻市事業の実施,14893000.0
19797,2024,AB,閖上復興まつり「絆」実行委員会,,2082000.0
19797,2024,AC,矢本西コミュニティ協議会 ほか,東松島市事業の実施,12317000.0
19797,2024,AD,特定非営利活動法人ふくしまNPOネットワークセンター　ほか,福島県事業の実施,114065000.0
19797,2024,AE,特定非営利活動法人いわきＦＰ・ｅ ーらいふ,いわき市事業の実施,1443000.0
19797,2024,AF,ＮＰＯ法人はらまちクラブ　ほか,南相馬市事業の実施,15372000.0
19797,2024,AG,特定非営利活動法人広野わいわいプロジェクトほか,広野町事業の実施,2469000.0
19797,2024,AH,一般財団法人ワンアース,楢葉町事業の実施,3479000.0
19797,2024,AI,特定非営利活動法人富岡町３・１１を語る会　ほか,富岡町事業の実施,13092000.0
19797,2024,AJ,おおくまキウイ再生クラブ,大熊町事業の実施,859000.0
19797,2024,AK,一般社団法人ふたばプロジェクト　ほか,双葉町事業の実施,4850000.0
19797,2024,AL,一般財団法人飯舘までい文化事業団　ほか,飯舘村事業の実施,9234000.0
19797,2024,B,盛岡市,,905000.0
19797,2024,C,宮古市,,3461000.0
19797,2024,D,陸前高田市,,12932000.0
19797,2024,E,大槌町,,10000000.0
19797,2024,F,山田町,,3000000.0
19797,2024,G,宮城県,,64000000.0
19797,2024,H,石巻市,,15000000.0
19797,2024,I,名取市,,2457000.0
19797,2024,J,東松島市,,12397000.0
19797,2024,K,福島県,,301001000.0
19797,2024,L,いわき市,,1443000.0
19797,2024,M,南相馬市,,17821000.0
19797,2024,N,広野町,,7000000.0
19797,2024,O,楢葉町,,14000000.0
19797,2024,P,富岡町,,16326000.0
19797,2024,Q,大熊町,,997000.0
19797,2024,R,双葉町,,17500000.0
19797,2024,S,飯舘村,,14209000.0
19797,2024,T,特定非営利活動法人医療ネットワーク支援センターほか,,64061000.0
19797,2024,U,一般社団法人まちづくりＡＲＴほか,岩手県事業の実施,12195000.0
19797,2024,V,一般社団法人ＳＡＶＥＩＷＡＴＥ,盛岡市事業の実施,883000.0
19797,2024,W,合同会社ぶらり気仙　ほか,陸前高田市事業の実施,9556000.0
19797,2024,X,特定非営利活動法人吉里吉里国ほか,大槌町事業の実施,7901000.0
19797,2024,Y,やまだわんぴぃす　ほか,山田町事業の実施,3164000.0
19797,2024,Z,特定非営利活動法人虹色たんぽぽ　ほか,宮城県事業の実施,42613000.0
19798,2024,A,岩手県,,46129000.0
19798,2024,AA,一般社団法人ＳＡＶＥ　ＩＷＡＴＥ,盛岡市事業の実施,13015000.0
19798,2024,AB,宮古市社会福祉協議会,宮古市事業の実施,7150000.0
19798,2024,AC,特定非営利活動法人アットワークリアスNPOサポートセンター ほか,釜石市事業の実施,33736000.0
19798,2024,AD,公益財団法人仙台市シルバー人材センター,仙台市事業の実施,459000.0
19798,2024,AE,一般社団法人震災こころのケア・ネットワークみやぎ　ほか,石巻市事業の実施,82865000.0
19798,2024,AF,株式会社パソナ　ほか,福島県事業の実施,454436000.0
19798,2024,AG,株式会社東日本計算センター,いわき市事業の実施,435000.0
19798,2024,AH,東部自動車合資会社,田村市事業の実施,13825000.0
19798,2024,AI,有限会社富士タクシー　ほか,南相馬市事業の実施,101025000.0
19798,2024,AJ,株式会社誉田　ほか,川俣町事業の実施,4019000.0
19798,2024,AK,広野タクシー有限会社　ほか,広野町事業の実施,46695000.0
19798,2024,AL,有限会社楢葉タクシー　ほか,楢葉町事業の実施,35939000.0
19798,2024,AM,株式会社報徳バス　ほか,富岡町事業の実施,49979000.0
19798,2024,AN,社会福祉法人川内村社会福祉協議会,川内村事業の実施,1636000.0
19798,2024,AO,アイネット株式会社　ほか,大熊町事業の実施,5515000.0
19798,2024,AP,社会福祉法人双葉町社会福祉協議会　ほか,双葉町事業の実施,61744000.0
19798,2024,AQ,有限会社観光タクシー　ほか,浪江町事業の実施,85439000.0
19798,2024,AR,東部自動車合資会社,葛尾村事業の実施,19724000.0
19798,2024,AS,株式会社トーネット　ほか,飯舘村事業の実施,75936000.0
19798,2024,AT,公益財団法人岩手県予防医学協会,山田町事業の実施,1355000.0
19798,2024,AU,特定非営利活動法人ライフネットそうま　ほか,相馬市事業の実施,15537000.0
19798,2024,B,盛岡市,,13084000.0
19798,2024,C,宮古市,,11597000.0
19798,2024,D,大船渡市,,421000.0
19798,2024,E,陸前高田市,,2757000.0
19798,2024,F,釜石市,,35494000.0
19798,2024,G,山田町,,6209000.0
19798,2024,H,仙台市,,15364000.0
19798,2024,I,石巻市,,94463000.0
19798,2024,J,塩竈市,,5144000.0
19798,2024,K,福島県,,791517000.0
19798,2024,L,いわき市,,5276000.0
19798,2024,M,相馬市,,23766000.0
19798,2024,N,田村市,,15575000.0
19798,2024,O,南相馬市,,115557000.0
19798,2024,P,川俣町,,4759000.0
19798,2024,Q,広野町,,49844000.0
19798,2024,R,楢葉町,,47878000.0
19798,2024,S,富岡町,,57221000.0
19798,2024,T,川内村,,1928000.0
19798,2024,U,大熊町,,6937000.0
19798,2024,V,双葉町,,75343000.0
19798,2024,W,浪江町,,160553000.0
19798,2024,X,葛尾村,,24167000.0
19798,2024,Y,飯舘村,,94103000.0
19798,2024,Z,特定非営利活動法人インクルいわて,岩手県事業の実施,39677000.0
19799,2024,A,岩手県,,19814000.0
19799,2024,AA,一般社団法人気仙沼まちづくり支援センター,気仙沼市事業の実施,5813000.0
19799,2024,AB,公益社団法人青年海外協力協会,岩沼市事業の実施,7500000.0
19799,2024,AC,石倉団地自治会ほか,福島県事業の実施,319000.0
19799,2024,AD,久之浜大字会ほか,いわき市事業の実施,5598000.0
19799,2024,AE,行政区、復興公営住宅自治会等,南相馬市事業の実施,9229000.0
19799,2024,AF,株式会社川俣活版所,川俣町事業の実施,2640000.0
19799,2024,AG,社会福祉法人光美会ほか,富岡町事業の実施,49622000.0
19799,2024,AH,三菱電機ビルソリューションズ株式会社ほか,双葉町事業の実施,807000.0
19799,2024,AI,一般社団法人まちづくりなみえ　ほか,浪江町事業の実施,24934000.0
19799,2024,AJ,株式会社ルネサンス,葛尾村事業の実施,2449000.0
19799,2024,B,盛岡市,,9092000.0
19799,2024,C,陸前高田市,,16206000.0
19799,2024,D,釜石市,,18318000.0
19799,2024,E,大槌町,,2200000.0
19799,2024,F,山田町,,5138000.0
19799,2024,G,宮城県,,57000000.0
19799,2024,H,石巻市,,24631000.0
19799,2024,I,気仙沼市,,7200000.0
19799,2024,J,岩沼市,,7500000.0
19799,2024,K,福島県,,8404000.0
19799,2024,L,いわき市,,5609000.0
19799,2024,M,南相馬市,,16122000.0
19799,2024,N,川俣町,,2640000.0
19799,2024,O,富岡町,,103677000.0
19799,2024,P,双葉町,,39773000.0
19799,2024,Q,浪江町,,46521000.0
19799,2024,R,葛尾村,,6114000.0
19799,2024,S,飯舘村,,1832000.0
19799,2024,T,一般社団法人ＲＣＦ,岩手県事業の実施,19325000.0
19799,2024,U,一般社団法人ＳＡＶＥ ＩＷＡＴＥ,盛岡市事業の実施,8799000.0
19799,2024,V,社会福祉法人陸前高田市社会福祉協議会,陸前高田市事業の実施,15081000.0
19799,2024,W,社会福祉法人釜石市社会福祉協議会　ほか,釜石市事業の実施,14029000.0
19799,2024,X,安渡町内会ほか,大槌町事業の実施,1084000.0
19799,2024,Y,市営鶴ケ谷住宅自治会 ほか,宮城県事業の実施,12101000.0
19799,2024,Z,社会福祉法人石巻市社会福祉協議会ほか,石巻市事業の実施,3925000.0
19800,2024,A,福島県,,149038000.0
19800,2024,B,大熊町,,23871000.0
19800,2024,C,株式会社福島人材派遣センターほか,福島県事業の実施,146063000.0
19800,2024,D,株式会社バトン,大熊町事業の実施,23871000.0
19805,2024,A,岩手県,,251419000.0
19805,2024,B,盛岡市,,35144000.0
19805,2024,C,宮城県,,373290000.0
19805,2024,D,福島県,,686813000.0
19805,2024,E,南相馬市,,12502000.0
19805,2024,F,一般社団法人社会的包摂サポートセンター,,380000000.0
19805,2024,G,厚生労働省,,1739168000.0
19805,2024,H,岩手県社会福祉協議会,,251240000.0
19805,2024,I,一般社団法人SAVEIWATE,,35144000.0
19805,2024,J,宮城県社会福祉協議会,,15742000.0
19805,2024,K,石巻市社会福祉協議会,,129824000.0
19805,2024,L,塩竃市社会福祉協議会,,19795000.0
19805,2024,M,気仙沼市社会福祉協議会,,89615000.0
19805,2024,N,名取市社会福祉協議会,,60000000.0
19805,2024,O,東松島市社会福祉協議会,,17000000.0
19805,2024,P,七ヶ浜町社会福祉協議会,,11315000.0
19805,2024,Q,南三陸町社会福祉協議会,,29999000.0
19805,2024,R,福島県社会福祉協議会,,684347000.0
19805,2024,S,双葉町民生児童委員協議会,,808000.0
19805,2024,T,楢葉町民生児童委員協議会,,90000.0
19805,2024,U,浪江町民生児童委員協議会,,1568000.0
19805,2024,V,南相馬市社会福祉協議会,,12502000.0
19809,2024,A,文部科学省,,69750000.0
19809,2024,B,福島県,,69750000.0
19810,2024,A,大熊町社会福祉協議会,,18532000.0
19810,2024,B,双葉町社会福祉協議会,,20717000.0
19810,2024,C,大熊町,,18532000.0
19810,2024,D,双葉町,,20717000.0
19810,2024,E,厚生労働省,,39249000.0
19811,2024,A,文部科学省,,126206000.0
19811,2024,B,宮城県,,11122000.0
19811,2024,C,福島県,,101695000.0
19811,2024,D,多賀城市　外,,11122000.0
19811,2024,E,田村市　外,,92412000.0
19812,2024,A,厚生労働省,,24337000.0
19812,2024,B,福島県,,24337000.0
19812,2024,C,大熊町,,8000000.0
19812,2024,D,双葉町,,4550000.0
19815,2024,A,岩手県,,417179000.0
19815,2024,B,宮城県,,252693000.0
19815,2024,C,福島県,,667023000.0
19815,2024,D,厚生労働省,,1336895000.0
19819,2024,A,民間企業,展示内容（映像やパネルなど）の企画・制作／※令和６年度の執行予定,0.0
19825,2024,A,石油ガス輸入業者,石油ガス備蓄義務の履行,
19827,2024,A,株式会社博報堂,事務局業務の統括・管理,24661649095.0
19827,2024,B,東京電力エナジーパートナー株式会社ほか,節電プログラムの実施,22582732376.0
19827,2024,C,株式会社博報堂プロダクツほか,審査業務等の統括等,1977645545.0
19827,2024,D,株式会社ヴァリアス・ディメンションズほか,審査業務、コールセンター業務,1608615742.0
19827,2024,E,アルサーガパートナーズ株式会社ほか,審査システムの構築・保守・運用等,219985225.0
19860,2024,A,委託先,事業運営,
19867,2024,A,東京都ほか,第四期医療費適正化計画に基づく環境整備として、医療機関・薬局に対して電子処方箋の導入費用の助成を行う。（想定）,0.0
19867,2024,B,都道府県,第四期医療費適正化計画に基づく環境整備として、医療機関・薬局に対して電子処方箋の導入費用の助成を行う。（想定）,0.0
19869,2024,A,社会保険診療報酬支払基金,電子処方箋の新機能を導入した医療機関・薬局からの補助金申請受付・交付,0.0
19871,2024,A,独立行政法人日本貿易振興機構,補助事業執行に係る業務を担う。,
19871,2024,B,輸出支援事業者,輸出支援エコシステム形成に向けた事業を行う。,
19873,2024,A,石油精製業者等,石油備蓄義務の履行,
19879,2024,A,アクセンチュア株式会社ほか,電子処方箋に係る周知広報業務、院内処方機能等課題解決（想定）,0.0
19879,2024,B,民間事業者等,電子処方箋推進協議会に係る会議経費等（想定）,0.0
19879,2024,C,民間事業者等,電子処方箋に係る周知広報業務、電子処方箋基本機能及び院内処方機能普及促進（想定）,0.0
19883,2024,A,情報処理推進機構,（交付金）デジタルスキル標準の改訂、「マナビDX」の運営等,0.0
19883,2024,B,民間企業等,（委託）ケーススタディ教育プログラムや地域企業協働プログラムの全体運営等,0.0
19883,2024,C,民間企業等,（委託）ケーススタディ教育プログラムの受講生募集、講座運営等,0.0
19883,2024,D,民間企業等,（委託）地域企業協働プログラムの受講生募集、講座運営等,0.0
19884,2024,A,社会保険診療報酬支払基金,システム開発及び改修,0.0
19891,2024,A,ジェイアール東日本企画,イベント等の企画や先輩経営者等を派遣。全国的な広報を実施,205929000.0
19891,2024,B,株式会社ＷＩＬＬＡＴ,メディア等を活用した広報支援,55000000.0
19891,2024,C,一般社団法人ベンチャー型事業承継,大規模ピッチイベント・コミュニティ構築における制作・運営支援,47300000.0
19892,2024,A,民間団体,,
19892,2024,B,民間企業,,
19897,2024,A,博報堂,,
19897,2024,B,間接補助事業者,,
19899,2024,A,一般財団法人日本国際協力システム,民間企業への補助金交付、事業管理業務等,445746000.0
19899,2024,B,有限責任監査法人トーマツ,独自のデジタル技術等を活用して、日本企業が、アフリカの社会課題の解決に取組む事業を支援し、アフリカの活力を日本に取り込むビジネスモデルについて検証,204817000.0
19899,2024,D,株式会社オリエンタルコンサルタンツグローバルほか,相手国インフラ整備計画等の策定,187018788.0
19899,2024,E,ＴＯＰＰＡＮ株式会社,,242425051.0
19899,2024,F,民間事業者等,事業実施可能性（FS）調査を実施,185349910.0
19902,2024,A,開発金融機関等,,0.0
19905,2024,A,ランゲート株式会社,個別の助言等及びフォローアップの実施,30114304.0
19905,2024,B,自治体,研修会及び個別相談等の実施,201167000.0
19909,2024,A,PwCコンサルティング合同会社,我が国の国際保健施策、特にＵＨＣ達成への貢献に係る施策について明らかにする。また、明らかになった方策に従い、政府のＵＨＣ関連施策の検討に対する支援等の業務を行う。,31164274.0
19910,2024,A,株式会社アール・イーほか,備品購入,171880720.0
19910,2024,B,トキワ科学器械株式会社,研究設備製造,2057000.0
19911,2024,A,国立国際医療研究センター,ゲノム等情報の最適な利活用方法について検証を行う。,224203000.0
19911,2024,B,バイオ・アクセラレーター株式会社ほか,難病ゲノム・臨床情報利活用システムの運用支援業務、保守業務等,216678650.0
19913,2024,A,社会保険診療報酬支払基金,診療報酬改定DXにかかるシステム改修,797315000.0
19913,2024,B,フューチャーアーキテクト株式会社ほか,診療報酬改定DXにおける共通算定モジュール開発等,487653000.0
19913,2024,C,アクセンチュア株式会社,共通算定モジュールを開発する実施主体に対する要件定義等の検討支援や基本設計書等の作成支援、実装後の運用体制の構築や試行運用支援等,52800000.0
19914,2024,A,株式会社健康保険医療情報総合研究所,調査事務局を設置し、対象病院から外来医療、在宅医療、リハビリテーション医療の影響評価に関する施設情報や患者ごとの診療録情報・レセプト情報を電子媒体にて毎月収集し、診療報酬の継続的な見直しを行うためのデータ蓄積・分析を行う。,193343082.0
19915,2024,A,公益社団法人国民健康保険中央会ほか,予防接種事務デジタル化に関連するシステム開発・改修のための要件定義等,430188000.0
19916,2024,A,社会保険診療報酬支払基金,システム改修事業の実施,197925000.0
19916,2024,B,健康保険組合連合会,周知広報及びシステム改修事業の実施,682450000.0
19916,2024,C,文芸美術国民健康保険組合ほか,周知広報事業の実施,14453000.0
19916,2024,D,全国歯科医師国民健康保険組合ほか,システム改修事業の実施,77615000.0
19916,2024,E,全国健康保険協会,周知広報及びシステム改修事業の実施,88666000.0
19916,2024,F,千葉県後期高齢者医療広域連合ほか,周知広報事業の実施,107981000.0
19916,2024,G,中央会,システム改修事業の実施,2665362000.0
19916,2024,I,釧路市ほか,周知広報事業の実施,106740000.0
19916,2024,J,大阪市ほか,システム改修事業の実施,97838000.0
19916,2024,L,デジタル庁,コールセンター事業について業者への委託,480392000.0
19916,2024,M,富士ソフトサービスビューロ,コールセンター事業の実施,480392000.0
19916,2024,O,一般企業,システム改修事業の実施,196529000.0
19917,2024,A,出張者,,
19917,2024,B,実施業者（ビデオメッセージ、商標調査）,,
19919,2024,A,社会保険診療報酬支払基金,補助金等交付,15197822000.0
19919,2024,B,株式会社ＮＴＴデータグループほか,システム整備等,326629000.0
19920,2024,A,国立研究開発法人 新エネルギー・産業技術総合開発機構,,
19920,2024,B,大学等,,
19920,2024,C,民間企業等,,
19921,2024,A,業者,,
19925,2024,A,京都府ほか　４県,大学病院等の有識者や医療関係団体等で構成されるデータ分析体制の構築等,138759696.0
19926,2024,A,社会保険診療報酬支払基金,全国医療情報プラットフォーム開発事業,2320229000.0
19933,2024,A,国立研究開発法人新エネルギー・産業技術総合開発機構,,1014062000.0
19933,2024,B,住友電気工業株式会社ほか,,272921000.0
19935,2024,A,国立研究開発法人宇宙航空研究開発機構,宇宙戦略基金事業の運営・管理,150000000000.0
19947,2024,A,デロイトトーマツファイナンシャルアドバイザリー合同会社,調査業務の受託者,9995000.0
19956,2024,A,農林水産省,,0.0
19956,2024,B,特定非営利活動法人水産業・漁村活性化推進機構,"水産業体質強化総合対策事業基金（漁業・養殖業復興支援事業助成勘定）への追加／令和５年度末基金残高　32,598,863千円／（うち　国庫補助金等相当額　32,598,863千円）／※基金設置法人からの資金の流れは、基金シート参照。",0.0
19958,2024,A,（研）新エネルギー・産業技術総合開発機構,"特定半導体基金への追加／令和5年度末基金残高／1,349,634,832千円／（うち国庫補助金相当額　1,349,634,832千円）／※基金設置法人からの資金の流れは、基金シート参照。",632200000000.0
19961,2024,A,公募により選定された法人,特定妊婦等支援機関ネットワーク形成事業の実施,0.0
19969,2024,A,第二東京弁護士会,フリーランスから、発注事業者等との間のトラブル等についての相談を受けるなど、紛争解決のための援助を行う。,76560000.0
19969,2024,B,株式会社あーすほか,法の周知・啓発を実施,675000.0
19987,2024,A,都道府県および市区町村等,各都道府県および市区町村等において調査票の作成,0.0
19987,2024,B,民間企業等,受付、内容審査、集計等作業の委託,0.0
19997,2024,A,民間団体,適切な飼養管理技術等の向上に資する広報資材の作成及び検討会の開催並びに現地で研修会を実施,0.0
20001,2024,A,民間企業等,①　総合的な備蓄体制の構築に向けた民間在庫調査事業／②　不測時における食料供給シミュレーションモデル構築事業／③　食料供給困難兆候の把握のための情報収集・分析調査／④　食料安定供給に資する総合的な備蓄等の取組の周知,0.0
20003,2024,A,民間団体等,輸出相手国が警戒する病害虫の国内における発生状況の調査、簡易なリスク管理技術の確立等を通じて、実施可能な検疫措置を検討する。,0.0
20004,2024,A,民間団体等,,0.0
20006,2024,A,伊藤忠テクノソリューションズ株式会社ほか,環境省ネットワークシステムの改修及び運用保守業務,2508697000.0
20006,2024,B,株式会社ITグローバルブレインほか,情報セキュリティ対策の強化,22858000.0
20008,2024,A,民間事業者,,415406000.0
20008,2024,B,広告代理店,,28593000.0
20009,2024,A,委託先事業者,こども家庭センター設置・機能強化促進事業の実施,0.0
20013,2024,A,就職・採用活動に関する調査,全国の大学・企業等を対象とし、就職・採用活動時期の変更や就職・採用活動に関する政府要請文に対する企業等の反応・準備状況等の把握を目的とした調査,
20013,2024,B,大学等における学生のキャリア形成支援活動の実施状況等調査,学生のキャリア形成支援活動の一層の推進・普及を目的とした各大学等の取組状況の把握を目的とした調査の実施、令和７年度は次年度に向けた調査内容の検討,
20013,2024,C,キャリア形成支援活動の普及,大学等におけるインターンシップを始めとした学生のキャリア形成支援活動における理解増進、好事例の普及を目的とした行事の開催,
20015,2024,A,民間団体等,ECサイト、ブログ、SNS等のインターネット上の情報から、違法に国内に持ち込まれていることが疑われる植物、昆虫等に関する情報を収集する。,0.0
20017,2024,A,国立研究開発法人、大学等,試料の分析、実験等,
20017,2024,B,民間企業等,備品の調達、調査・分析データの処理、実験等,
20018,2024,A,地方公共団体等,補助金等交付,0.0
20018,2024,B,民間事業者,代替等に係る調査・相談窓口業務,0.0
20020,2024,A,出入国在留管理庁,予算配分,10813410000.0
20020,2024,B,株式会社日立製作所ほか,出入国管理業務に必要な役務の提供等,10325761000.0
20020,2024,C,東京出入国在留管理局ほか,出入国管理業務に必要な役務の提供等,487283000.0
20020,2024,D,関東管区警察局,支出委任,366000.0
20022,2024,A,民間事業者,,
20023,2024,A,文部科学省,,3063943000.0
20023,2024,B,民間企業,,3063943000.0
20024,2024,A,法務省,登記・供託オンライン申請システムを運用管理するために必要な役務,3187861000.0
20024,2024,B,富士通株式会社ほか,登記・供託オンライン申請システムを運用管理するために必要な役務,3187861000.0
20030,2024,A,株式会社ＮＴＴデータ,,577500000.0
20030,2024,B,株式会社三菱総合研究所,,225500000.0
20030,2024,C,株式会社ＮＴＴデータ・アイほか,,248608000.0
20030,2024,D,合同会社ＬＥＡＧＡＬ　ＥＤＧＥほか,,21640000.0
20030,2024,E,株式会社プラスパシステムズほか,,
20031,2024,A,法務省,検察総合情報管理システムの整備及び運用,3073456000.0
20031,2024,B,東京センチュリー株式会社ほか,検察総合情報管理システム業務アプリケーションシステム基盤構築、保守業務、同システム用機器の賃貸借等,3058156000.0
20031,2024,C,最高検察庁,検察総合情報管理システムに必要な役務の契約,15300000.0
20031,2024,D,株式会社富士通エフサスほか,検察総合情報管理システムに必要な役務の契約,15300000.0
20035,2024,A,厚生労働省,政策主幹,
20035,2024,B,委託先,,
20036,2024,A,法務省,地図情報システムの運用に必要な役務等,3674708000.0
20036,2024,B,株式会社ＮＴＴデータほか,地図情報システムの運用に必要な役務等,3674708000.0
20037,2024,A,法務省,登記情報システムの運用に必要な役務等,24679998000.0
20037,2024,B,法務局・地方法務局,登記情報システムの運用に必要な役務等,67212000.0
20037,2024,C,東芝デジタルソリューションズ株式会社ほか,登記情報システムの運用に必要な役務等,67212000.0
20037,2024,D,株式会社ＪＥＣＣほか,登記情報システムの運用に必要な役務等,24612786000.0
20038,2024,A,法務省,電子認証システムの運用に必要な経費,613896000.0
20038,2024,B,法務局,電子認証システムの運用に必要な経費,7260000.0
20038,2024,C,エヌ・ティ・ティ・コミュニケーションズ株式会社,電子認証システム回線使用料,7260000.0
20038,2024,D,株式会社日立製作所ほか,電子認証システムの処理能力向上作業等,606636000.0
20039,2024,A,事業者,,
20040,2024,A,法務省,動産・債権譲渡登記システムの運用に必要な経費,553396000.0
20040,2024,B,法務局・地方法務局,動産・債権譲渡登記システムの運用に必要な経費,1211000.0
20040,2024,C,富士古河Ｅ＆Ｃ株式会社ほか,電子計算機用空調機保守等,1211000.0
20040,2024,D,株式会社ＮＴＴデータ,次期動産・債権譲渡登記システムへの更改に係る設計・開発及び移行等業務等,552185000.0
20041,2024,A,法務省,戸籍情報連携システムの運用・整備,12096092000.0
20041,2024,B,法務局・地方法務局,戸籍情報連携システムの運営等,45697000.0
20041,2024,C,受託事業者,戸籍情報連携システムの運営等,45697000.0
20041,2024,D,受託事業者,戸籍情報連携システムの運用・整備,12050395000.0
20042,2024,A,法務省,登記情報提供システムの運用に必要な役務等,1227252000.0
20042,2024,B,富士通株式会社ほか,登記情報提供システムの運用に必要な役務等,1227252000.0
20044,2024,A,深田サルベージ建設株式会社,着座式ボーリングマシーンによるCPT調査及び柱状採泥調査、ROVによる詳細な先行施設工作物調査,1594276000.0
20044,2024,B,三洋テクノマリン株式会社,事前調整及び申請等、揚陸部調査、海洋部調査、底質等分析、気象・海象調査及び取りまとめ,781212000.0
20044,2024,C,海洋エンジニアリング株式会社,大型船を使用して沖合部の海洋調査線の運航、調査機材の運用、乗船作業及び海底地形等のデータ取得・整理・解析,795999000.0
20044,2024,D,Ｓｕｂｓｅａ　Ｇｅｏ　Ｓｅｒｖｉｃｅｓ　Ｉｎｃほか,,341065000.0
20044,2024,E,オーシャンエンジニアリング株式会社ほか,,396973000.0
